NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023
210062069623,2024,9,F,1,1,1,1,5,,0,4314902,Porto Alegre,43,RS,D,E,C,B,3,B,C,A,B,C,A,A,B,A,B,B,A,B,A,B,B,C,A
210062069624,2024,5,M,0,3,1,1,1,,0,2501500,Bananeiras,25,PB,H,H,F,F,5,A,A,A,B,B,A,A,B,A,A,A,A,B,A,A,A,B,A
210062069625,2024,2,M,1,3,1,3,0,,1,3550308,São Paulo,35,SP,G,F,D,D,2,A,K,A,C,C,A,A,B,B,B,B,A,B,A,B,C,C,B
210062069626,2024,5,M,1,1,1,1,1,,0,2402600,Ceará-Mirim,24,RN,E,C,B,B,6,A,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,D,A
210062069627,2024,11,F,1,3,1,1,11,,0,1200401,Rio Branco,12,AC,D,G,B,D,5,A,F,A,B,C,B,A,B,A,B,B,A,B,A,B,B,D,A
210062069628,2024,6,F,1,1,1,1,3,,0,3304557,Rio de Janeiro,33,RJ,F,G,D,E,4,A,E,A,C,D,B,A,B,B,B,B,A,C,A,B,B,E,D
210062069629,2024,1,M,1,3,1,3,0,,1,1302603,Manaus,13,AM,E,E,C,B,6,A,B,A,B,C,B,B,B,A,B,A,A,B,A,B,A,C,A
210062069630,2024,2,M,1,1,1,2,0,1.0,0,4301602,Bagé,43,RS,H,H,F,F,3,A,B,A,B,C,A,A,B,A,A,B,A,C,A,B,A,C,A
210062069631,2024,5,M,1,3,1,1,2,,0,2210607,São Raimundo Nonato,22,PI,H,E,F,B,5,A,D,A,B,C,A,B,B,A,B,A,A,A,A,B,A,D,A
210062069632,2024,6,F,1,3,1,1,3,,0,2108702,Pio XII,21,MA,B,F,A,D,4,A,B,A,B,C,A,A,B,A,A,A,A,B,A,B,A,C,A
210062069633,2024,16,F,2,2,1,1,18,,0,4316907,Santa Maria,43,RS,A,A,A,A,3,B,I,A,B,C,A,A,B,B,B,B,B,B,A,B,B,D,A
210062069634,2024,14,F,1,1,1,1,18,,0,2304400,Fortaleza,23,CE,C,C,D,A,3,B,B,A,C,C,A,A,B,A,A,B,A,B,A,B,B,C,B
210062069635,2024,1,M,1,1,1,3,0,,1,3548500,Santos,35,SP,F,F,E,D,2,A,O,B,D,D,B,B,B,A,B,B,B,B,A,B,D,C,D
210062069636,2024,1,F,1,3,1,3,0,,1,3132503,Itamarandiba,31,MG,E,F,B,D,3,A,B,A,B,C,A,A,B,A,A,A,A,B,A,B,A,C,A
210062069637,2024,8,F,1,3,1,1,0,,0,5208707,Goiânia,52,GO,H,D,F,B,2,B,B,A,B,B,A,A,B,A,A,A,A,B,A,A,A,B,A
210062069638,2024,1,M,1,1,1,3,0,,1,3550308,São Paulo,35,SP,B,B,C,B,4,A,B,A,B,C,A,A,B,A,B,B,A,B,A,B,B,D,A
210062069639,2024,3,F,1,1,1,1,1,,0,2602902,Cabo de Santo Agostinho,26,PE,G,G,E,D,3,A,D,A,B,C,A,A,B,A,A,A,A,B,A,B,C,C,A
210062069640,2024,11,M,1,1,1,1,8,,0,3113404,Caratinga,31,MG,B,B,A,A,3,A,C,A,B,C,A,B,B,A,B,A,A,B,A,B,A,D,A
210062069641,2024,14,M,2,2,1,1,18,,0,4302105,Bento Gonçalves,43,RS,E,D,D,B,3,B,I,A,C,D,B,A,B,A,B,B,B,C,A,B,B,D,A
210062069642,2024,2,F,1,1,1,3,0,,1,3550308,São Paulo,35,SP,E,E,C,F,4,A,F,A,B,B,A,A,B,A,B,A,A,B,A,A,A,C,A
210062069643,2024,13,F,0,1,1,1,18,,0,2111300,São Luís,21,MA,F,E,D,D,4,A,H,B,C,D,B,B,B,A,B,B,B,C,A,B,B,C,D
210062069644,2024,3,F,1,1,1,2,0,1.0,0,4313409,Novo Hamburgo,43,RS,E,F,F,C,2,A,B,A,B,C,B,A,B,A,B,A,A,B,A,B,B,C,A
210062069645,2024,3,M,1,1,1,1,1,,0,3304557,Rio de Janeiro,33,RJ,E,F,D,E,5,A,I,A,D,D,B,A,B,A,B,B,B,D,B,B,D,E,D
210062069646,2024,3,M,1,0,1,2,0,1.0,0,4317202,Santa Rosa,43,RS,B,B,B,B,4,A,B,A,B,C,A,A,B,A,A,A,A,B,A,B,A,C,A
210062069647,2024,12,M,1,2,1,1,0,,0,4305108,Caxias do Sul,43,RS,H,E,E,F,5,B,E,A,B,C,B,A,B,A,B,B,A,C,A,B,B,E,A
210062069648,2024,12,M,1,3,1,1,15,,0,2610707,Paulista,26,PE,C,E,C,B,1,B,C,A,B,C,A,A,B,A,B,A,A,B,A,B,B,B,A
210062069649,2024,1,F,1,1,1,3,0,,1,2110203,Santa Rita,21,MA,E,E,B,B,5,B,B,A,B,D,A,B,B,A,A,A,A,B,A,B,A,E,A
210062069650,2024,3,M,1,3,2,2,0,1.0,0,3106705,Betim,31,MG,E,E,F,F,7,B,K,A,B,D,D,D,B,B,B,A,A,D,A,A,C,E,A
210062069651,2024,4,M,1,5,1,2,0,1.0,0,5001102,Aquidauana,50,MS,D,D,F,B,3,A,C,A,B,D,A,D,C,A,B,B,A,C,B,B,B,D,A
210062069652,2024,3,M,1,1,1,1,1,,0,3538709,Piracicaba,35,SP,E,F,C,C,3,B,E,A,C,C,C,A,C,B,B,B,B,C,A,B,C,D,A
210062069653,2024,5,F,1,3,1,1,3,,0,4314100,Passo Fundo,43,RS,C,E,B,B,3,A,F,A,B,D,B,A,B,A,B,B,B,B,A,B,B,D,A
210062069654,2024,1,M,1,0,1,3,0,,1,1501402,Belém,15,PA,G,G,F,D,4,A,O,A,D,C,B,A,B,A,B,B,A,D,A,B,D,E,D
210062069655,2024,13,M,1,3,1,2,0,1.0,0,5214606,Niquelândia,52,GO,E,E,A,A,5,A,B,B,B,B,A,A,B,B,A,A,A,B,A,A,B,B,A
210062069656,2024,6,F,1,1,1,1,4,,0,4313201,Nova Petrópolis,43,RS,E,F,B,B,3,B,I,A,D,D,C,B,B,A,B,B,B,C,A,B,C,D,A
210062069657,2024,1,M,1,3,1,3,0,,1,2305001,Guaraciaba do Norte,23,CE,B,B,A,A,5,A,C,A,C,D,C,C,B,A,A,B,A,B,A,B,B,D,A
210062069658,2024,6,F,1,1,1,2,0,1.0,0,2926608,Ribeira do Pombal,29,BA,H,H,A,A,5,A,B,A,B,D,A,A,B,B,A,A,A,B,A,B,A,B,A
210062069659,2024,12,M,1,3,1,1,14,,0,4322509,Vacaria,43,RS,B,B,C,B,4,B,H,A,C,D,C,A,B,B,B,B,B,C,A,B,B,E,A
210062069660,2024,16,M,3,2,1,1,18,,0,2611606,Recife,26,PE,C,D,B,B,4,B,B,A,B,D,A,A,B,A,B,B,A,B,A,B,A,D,A
210062069661,2024,7,M,1,1,1,1,5,,0,3550308,São Paulo,35,SP,D,D,B,B,2,A,F,A,B,B,B,A,B,B,B,B,A,B,A,B,B,C,A
210062069662,2024,1,M,1,1,1,3,0,,1,2101400,Balsas,21,MA,E,E,E,D,4,A,H,B,C,D,C,C,B,A,B,A,A,C,A,B,B,D,B
210062069663,2024,2,M,1,3,1,2,0,1.0,0,1200203,Cruzeiro do Sul,12,AC,D,E,A,D,5,A,D,A,B,D,A,B,B,B,B,A,A,C,B,B,C,E,A
210062069664,2024,11,M,1,1,1,1,12,,0,4316808,Santa Cruz do Sul,43,RS,E,F,C,D,1,B,E,A,B,B,A,A,B,A,B,B,B,B,A,B,B,B,A
210062069665,2024,14,F,2,3,1,1,18,,0,1709302,Guaraí,17,TO,B,A,A,A,3,B,B,A,B,C,B,A,B,A,B,A,A,B,A,B,B,C,A
210062069666,2024,1,M,1,1,1,3,0,,1,1302603,Manaus,13,AM,F,F,E,B,3,A,F,A,B,C,B,A,B,B,B,B,A,C,A,B,C,D,A
210062069667,2024,12,F,1,4,1,1,16,,0,3501608,Americana,35,SP,B,B,C,B,2,B,C,A,B,C,A,A,B,A,B,A,A,B,A,B,A,B,A
210062069668,2024,3,M,1,1,1,2,0,1.0,0,4318903,São Luiz Gonzaga,43,RS,F,F,D,D,3,A,I,B,D,D,B,A,B,B,B,A,B,C,A,B,C,D,A
210062069669,2024,15,M,3,3,1,1,18,,0,4211306,Navegantes,42,SC,B,E,B,B,1,B,E,A,B,B,A,B,B,A,B,A,A,A,A,B,B,B,D
210062069670,2024,2,F,1,1,1,2,0,1.0,0,4119905,Ponta Grossa,41,PR,D,H,B,B,3,A,F,A,B,D,B,B,B,A,B,B,B,C,B,B,B,D,A
210062069671,2024,1,M,1,1,1,3,0,,1,4314902,Porto Alegre,43,RS,E,E,B,D,3,A,H,A,B,C,C,A,B,A,B,B,B,D,B,B,C,D,A
210062069672,2024,13,F,0,3,1,1,11,,0,4304630,Capão da Canoa,43,RS,C,B,F,F,3,B,E,A,B,C,A,A,B,A,B,B,A,C,A,B,A,C,A
210062069673,2024,11,M,1,3,1,1,11,,0,1200401,Rio Branco,12,AC,H,E,F,B,1,A,B,A,B,B,A,A,B,A,A,A,A,B,A,B,A,B,A
210062069674,2024,1,M,1,1,1,3,0,,1,3303302,Niterói,33,RJ,E,F,F,D,3,A,H,A,C,D,B,A,B,A,B,B,B,D,A,B,B,D,D
210062069675,2024,3,M,1,3,1,2,0,1.0,0,4122206,Rio Branco do Sul,41,PR,E,D,B,F,2,A,B,A,B,C,A,B,B,A,A,B,A,B,B,B,B,C,A
210062069676,2024,3,F,1,2,1,2,0,1.0,0,2607901,Jaboatão dos Guararapes,26,PE,D,D,B,B,4,A,B,A,B,C,A,A,B,A,A,A,A,B,A,A,A,D,A
210062069677,2024,2,F,1,1,1,3,0,,1,3549904,São José dos Campos,35,SP,H,G,E,E,4,A,M,B,D,D,B,A,B,A,B,B,B,B,B,B,D,D,D
210062069678,2024,11,M,1,3,1,1,12,,0,3518800,Guarulhos,35,SP,D,F,D,D,2,B,C,A,C,C,B,A,B,A,B,A,A,C,A,B,B,C,D
210062069679,2024,4,M,1,1,1,2,0,1.0,0,4304606,Canoas,43,RS,F,H,F,F,5,A,C,A,C,D,B,A,B,A,B,B,A,D,B,B,C,E,C
210062069680,2024,3,F,1,3,1,2,0,1.0,0,1300631,Beruri,13,AM,H,H,F,F,4,A,B,A,B,C,A,A,B,B,B,A,A,B,A,A,A,C,A
210062069681,2024,3,M,1,1,1,2,0,1.0,0,3552403,Sumaré,35,SP,E,E,F,F,4,A,A,A,B,C,C,A,B,A,B,B,B,C,A,B,C,E,A
210062069682,2024,12,M,2,1,1,1,15,,0,4314902,Porto Alegre,43,RS,E,F,C,B,2,A,I,A,B,C,A,A,B,A,B,B,B,B,A,B,C,C,A
